id,都道府県コード,名称,読み,検索文字列,住所,緯度,経度,分類1,分類2,分類3
420000081100,42,巨勢神社,こせじんじや,巨勢神社,佐賀県 佐賀市 巨勢町大字牛島41番地,33.254807,130.320526,施設,埋葬・信仰・宗教施設,神社
420000081700,42,竜津寺跡,りゆうしんじあと,竜津寺跡,佐賀県 佐賀市 巨勢町大字東西,33.248207,130.342674,施設,埋葬・信仰・宗教施設,寺跡・廃寺
420000081900,42,経島寺,きようとうじ,経島寺,佐賀県 佐賀市 兵庫町大字瓦町1724番地,33.264706,130.339172,施設,埋葬・信仰・宗教施設,寺院
420000083100,42,寿徳寺,じゆとくじ,寿徳寺,佐賀県 佐賀市 兵庫北二丁目29番,33.271248,130.307251,施設,埋葬・信仰・宗教施設,寺院
420000083400,42,西中野天満宮,にしなかのてんまんぐう,西中野天満宮,佐賀県 佐賀市 兵庫北七丁目,33.269555,130.312777,施設,埋葬・信仰・宗教施設,神社
420000084000,42,掘江神社,ほりえじんじや,掘江神社,佐賀県 佐賀市 神野西二丁目2番10号,33.264828,130.292511,施設,埋葬・信仰・宗教施設,神社
420000084500,42,清心院,せいしんいん,清心院,佐賀県 佐賀市 大財二丁目4番5号,33.257854,130.309189,施設,埋葬・信仰・宗教施設,寺院
420000084600,42,仏心寺,ぶつしんじ,仏心寺,佐賀県 武雄市 山内町大字大野10620番地,33.260103,130.305554,施設,埋葬・信仰・宗教施設,寺院
420000084700,42,大財聖堂跡,おおたからせいどうあと,大財聖堂跡,佐賀県 佐賀市 大財一丁目,33.257577,130.302672,施設,埋葬・信仰・宗教施設,寺跡・廃寺
420000085200,42,高木八幡社,たかきはちまんしや,高木八幡社,佐賀県 佐賀市 高木瀬町大字東高木,33.285789,130.305034,施設,埋葬・信仰・宗教施設,神社
420000085300,42,高木城跡,たかきじようあと,高木城跡,佐賀県 佐賀市 高木瀬町大字東高木,33.285789,130.305034,施設,城・軍事施設,城跡
420000085400,42,正法寺,しようぼうじ,正法寺,佐賀県 佐賀市 富士町大字鎌原680番地,33.354523,130.196640,施設,埋葬・信仰・宗教施設,寺院
420000086400,42,銚子塚,ちようしづか,銚子塚古墳,佐賀県 佐賀市 金立町大字金立,33.317866,130.299681,施設,古墳・貝塚,古墳
420000086500,42,西隈古墳,にしくまこふん,西隈古墳,佐賀県 佐賀市 金立町大字金立,33.327404,130.293638,施設,古墳・貝塚,古墳
420000086600,42,金立開拓遺跡,きんりゆうかいたくいせき,金立開拓遺跡,佐賀県 佐賀市 金立町大字金立,33.327429,130.308244,施設,史跡・文化財・遺跡,遺跡
420000086700,42,金立神社,きんりゆうじんじや,金立神社,佐賀県 佐賀市 金立町大字金立2468番地,33.308630,130.301593,施設,埋葬・信仰・宗教施設,神社
420000086800,42,正現稲荷神社,しようげんいなりじんじや,正現稲荷神社,佐賀県 佐賀市 金立町大字金立,33.333907,130.306626,施設,埋葬・信仰・宗教施設,神社
420000087000,42,大門遺跡,だいもんいせき,大門遺跡,佐賀県 佐賀市 金立町大字金立,33.329783,130.303757,施設,史跡・文化財・遺跡,遺跡
420000087100,42,静古館跡,せいこかんあと,静古館跡,佐賀県 佐賀市 金立町大字金立,33.329783,130.303757,施設,史跡・文化財・遺跡,建築物・住宅
420000087800,42,竜田寺,りゆうでんじ,竜田寺,佐賀県 佐賀市 久保泉町大字上和泉1269番地,33.315781,130.326080,施設,埋葬・信仰・宗教施設,寺院
420000088100,42,帯隈山神籠石,おびくまやまこうごいし,帯隈山神籠石,佐賀県 佐賀市 久保泉町大字川久保,33.331518,130.335083,施設,史跡・文化財・遺跡,史跡・文化財
420000088200,42,関行丸古墳,せきぎようまるこふん,関行丸古墳,佐賀県 佐賀市 久保泉町大字川久保,33.331418,130.327932,施設,古墳・貝塚,古墳
420000088300,42,久保泉丸山遺跡,くぼいずみまるやまいせき,久保泉丸山遺跡,佐賀県 佐賀市 金立町大字金立,33.331770,130.311270,施設,史跡・文化財・遺跡,遺跡
420000088400,42,白鬚神社,しらひげじんじや,白鬚神社,佐賀県 佐賀市 久保泉町大字川久保3466番地,33.332047,130.325531,施設,埋葬・信仰・宗教施設,神社
420000088500,42,勝宿神社,しようしゆくじんじや,勝宿神社,佐賀県 佐賀市 久保泉町大字川久保4199番地,33.336216,130.327148,施設,埋葬・信仰・宗教施設,神社
420000088600,42,松陰寺,しよういんじ,松陰寺,佐賀県 佐賀市 久保泉町大字川久保3408番地,33.331470,130.321457,施設,埋葬・信仰・宗教施設,寺院
420000089000,42,新庄神社,しんじようじんじや,新庄神社,佐賀県 佐賀市 鍋島町大字森田,33.272906,130.254437,施設,埋葬・信仰・宗教施設,神社
420000089100,42,東善寺,とうぜんじ,東善寺,佐賀県 佐賀市 鍋島町大字森田2030番地,33.272205,130.254379,施設,埋葬・信仰・宗教施設,寺院
420000089400,42,鍋島本村南遺跡,なべしまほんそんみなみいせき,鍋島本村南遺跡,佐賀県 佐賀市 鍋島六丁目,33.288220,130.264370,施設,史跡・文化財・遺跡,遺跡
420000090000,42,蠣久天満宮,かきひさてんまんぐう,蠣久天満宮,佐賀県 佐賀市 鍋島町大字蛎久1448番地,33.289330,130.275818,施設,埋葬・信仰・宗教施設,神社
420000090100,42,栖竜院,せいりゆういん,栖竜院,佐賀県 佐賀市 鍋島町大字蛎久1259番地,33.287003,130.277283,施設,埋葬・信仰・宗教施設,寺院
420000091100,42,竜雲寺,りゆううんじ,竜雲寺,佐賀県 多久市 北多久町大字小侍2058番地,33.289772,130.088455,施設,埋葬・信仰・宗教施設,寺院
420000091200,42,五竜神社,ごりゆうじんじや,五竜神社,佐賀県 佐賀市 鍋島町大字八戸1053番地,33.252300,130.270554,施設,埋葬・信仰・宗教施設,神社
420000091700,42,徳善院,とくぜんいん,徳善院,佐賀県 佐賀市 嘉瀬町大字中原140番地,33.240154,130.272415,施設,埋葬・信仰・宗教施設,寺院
420000091800,42,徳善八幡宮,とくぜんはちまんぐう,徳善八幡宮,佐賀県 佐賀市 嘉瀬町大字中原,33.240184,130.272624,施設,埋葬・信仰・宗教施設,神社
420000092300,42,法勝寺,ほつしようじ,法勝寺,佐賀県 佐賀市 嘉瀬町大字荻野212番地,33.243050,130.250580,施設,埋葬・信仰・宗教施設,寺院
420000092900,42,宗智寺,そうちじ,宗智寺,佐賀県 佐賀市 多布施四丁目4番3号,33.260025,130.288589,施設,埋葬・信仰・宗教施設,寺院
420000093300,42,本庄神社,ほんじようじんじや,本庄神社,佐賀県 佐賀市 本庄町大字本庄1155番地,33.243305,130.282364,施設,埋葬・信仰・宗教施設,神社
420000093400,42,高伝寺,こうでんじ,高伝寺,佐賀県 佐賀市 本庄町大字本庄175番地,33.239025,130.294922,施設,埋葬・信仰・宗教施設,寺院
420000093500,42,静元寺,じようげんじ,静元寺,佐賀県 佐賀市 本庄町大字本庄799番地,33.238777,130.286026,施設,埋葬・信仰・宗教施設,寺院
420000093600,42,観音寺,かんのんじ,観音寺,佐賀県 小城市 芦刈町浜枝川1101番地,33.238602,130.200317,施設,埋葬・信仰・宗教施設,寺院
420000094000,42,慶誾寺,けいぎんじ,慶誾寺,佐賀県 佐賀市 本庄町大字鹿子27番地,33.231289,130.295914,施設,埋葬・信仰・宗教施設,寺院
420000095800,42,小城藩邸跡,おぎはんていあと,小城藩邸跡,佐賀県 小城市 小城町,33.291327,130.196734,施設,史跡・文化財・遺跡,史跡・文化財
420000096100,42,岡山神社,おかやまじんじや,岡山神社,佐賀県 神埼市 神埼町本堀1442番地,33.297180,130.381073,施設,埋葬・信仰・宗教施設,神社
420000096200,42,興譲館跡,こうじようかんあと,興譲館跡,佐賀県 小城市 小城町,33.291188,130.200279,施設,史跡・文化財・遺跡,建築物・住宅
420000096700,42,天山神社,てんざんじんじや,天山神社,佐賀県 佐賀市 呉服元町7番26号,33.254539,130.304703,施設,埋葬・信仰・宗教施設,神社
420000096800,42,岩蔵寺,がんぞうじ,岩蔵寺,佐賀県 小城市 小城町岩蔵2349番地,33.309311,130.189514,施設,埋葬・信仰・宗教施設,寺院
420000096900,42,松ヶ谷窯跡,まつがたにかまあと,松ヶ谷窯跡,佐賀県 小城市 三日月町長神田,33.273807,130.217473,施設,産業施設,窯・窯跡
420000097300,42,光勝寺,こうしようじ,光勝寺,佐賀県 小城市 小城町松尾4421番地,33.302166,130.195572,施設,埋葬・信仰・宗教施設,寺院
420000097500,42,円通寺,えんつうじ,円通寺,佐賀県 伊万里市 松島町148番地,33.277760,129.878906,施設,埋葬・信仰・宗教施設,寺院
420000097800,42,須賀神社,すがじんじや,須賀神社,佐賀県 小城市 小城町松尾3594番地,33.304680,130.210419,施設,埋葬・信仰・宗教施設,神社
420000097900,42,千葉城跡,ちばじようあと,千葉城跡,佐賀県 小城市 三日月町長神田,33.273807,130.217473,施設,城・軍事施設,城跡
420000098200,42,宝地院,ほうちいん,宝地院,佐賀県 小城市 小城町松尾2209番地1,33.323044,130.213654,施設,埋葬・信仰・宗教施設,寺院
420000098500,42,天山社,てんざんしや,天山社,佐賀県 三養基郡基山町 大字宮浦552番地29,33.427162,130.527771,施設,埋葬・信仰・宗教施設,神社
420000098600,42,寺浦廃寺跡,てらうらはいじあと,寺浦廃寺跡,佐賀県 小城市 小城町栗原,33.291001,130.175977,施設,埋葬・信仰・宗教施設,寺跡・廃寺
420000098700,42,晴気城跡,はるけじようあと,晴気城跡,佐賀県 小城市 小城町畑田,33.295814,130.160259,施設,城・軍事施設,城跡
420000099300,42,星巌寺,せいがんじ,星巌寺,佐賀県 小城市 小城町畑田3116番地,33.298927,130.186584,施設,埋葬・信仰・宗教施設,寺院
420000099700,42,久蘇遺跡,くしよいせき,久蘇遺跡,佐賀県 小城市 小城町船田,33.271088,130.197139,施設,史跡・文化財・遺跡,遺跡
420000099900,42,姫御前古墳,ひめごぜこふん,姫御前古墳,佐賀県 小城市 小城町池上,33.267829,130.178539,施設,古墳・貝塚,古墳
420000100000,42,一本松古墳群,いつぽんまつこふんぐん,一本松古墳群,佐賀県 小城市 小城町畑田,33.293060,130.161847,施設,古墳・貝塚,古墳
420000100500,42,三岳寺,さんがくじ,三岳寺,佐賀県 小城市 小城町池上3670番地,33.263317,130.187469,施設,埋葬・信仰・宗教施設,寺院
420000100900,42,牛尾神社,うしのおじんじや,牛尾神社,佐賀県 小城市 小城町池上4793番地,33.257893,130.183121,施設,埋葬・信仰・宗教施設,神社
420000101400,42,土生遺跡,はぶいせき,土生遺跡,佐賀県 小城市 三日月町道辺,33.281018,130.238626,施設,史跡・文化財・遺跡,遺跡
420000102000,42,姫塚,ひめづか,姫塚,佐賀県 小城市 三日月町織島,33.309107,130.231156,施設,古墳・貝塚,古墳
420000103300,42,戊遺跡,つちのええいせき,戊遺跡,佐賀県 小城市 三日月町道辺,33.281018,130.238626,施設,史跡・文化財・遺跡,遺跡
420000107400,42,八幡神社,はちまんじんじや,八幡神社,佐賀県 佐賀市 蓮池町大字見島404番地2,33.252220,130.359726,施設,埋葬・信仰・宗教施設,神社
420000107500,42,常福寺,じようふくじ,常福寺,佐賀県 唐津市 浜玉町東山田2929番地,33.423672,130.044861,施設,埋葬・信仰・宗教施設,寺院
420000107600,42,長勝寺,ちようしようじ,長勝寺,佐賀県 佐賀市 西与賀町大字厘外1281番地,33.233143,130.276108,施設,埋葬・信仰・宗教施設,寺院
420000108200,42,天満神社,てんまんじんじや,天満神社,佐賀県 佐賀市 兵庫町大字若宮1128番地,33.289524,130.334549,施設,埋葬・信仰・宗教施設,神社
420000108300,42,福田寺,ふくでんじ,福田寺,佐賀県 小城市 芦刈町芦溝807番地,33.240856,130.210449,施設,埋葬・信仰・宗教施設,寺院
420000108400,42,永明寺,ようめいじ,永明寺,佐賀県 小城市 芦刈町芦溝492番地,33.241150,130.217102,施設,埋葬・信仰・宗教施設,寺院
420000108600,42,乙宮神社,おとみやじんじや,乙宮神社,佐賀県 小城市 芦刈町芦溝443番地,33.239828,130.214342,施設,埋葬・信仰・宗教施設,神社
420000108700,42,宝泉寺,ほうせんじ,宝泉寺,佐賀県 小城市 芦刈町芦溝230番地,33.241123,130.221146,施設,埋葬・信仰・宗教施設,寺院
420000111300,42,御屋形,おやかた,御屋形,佐賀県 多久市 多久町,33.263124,130.094752,施設,史跡・文化財・遺跡,遺跡
420000111400,42,田代構,たしろかまえ,田代構,佐賀県 多久市 多久町,33.262227,130.091226,施設,史跡・文化財・遺跡,史跡・文化財
420000111700,42,三年山遺跡,さんねんやまいせき,三年山遺跡,佐賀県 多久市 多久町,33.259367,130.094330,施設,史跡・文化財・遺跡,遺跡
420000111800,42,梶峰城跡,かじみねじようあと,梶峰城跡,佐賀県 多久市 多久町,33.253337,130.093438,施設,城・軍事施設,城跡
420000111900,42,唐人古場窯跡,とうじんこばかまあと,唐人古場窯跡,佐賀県 多久市 多久町,33.262227,130.091226,施設,産業施設,窯・窯跡
420000112000,42,保四郎窯跡,ほしろうかまあと,保四郎窯跡,佐賀県 多久市 多久町,33.262227,130.091226,施設,産業施設,窯・窯跡
420000112100,42,専称寺,せんしようじ,専称寺,佐賀県 多久市 多久町2158番地,33.262760,130.089890,施設,埋葬・信仰・宗教施設,寺院
420000112300,42,若宮八幡宮,わかみやはちまんぐう,若宮八幡宮,佐賀県 多久市 多久町,33.258136,130.090916,施設,埋葬・信仰・宗教施設,神社
420000112400,42,多久神社,たくじんじや,多久神社,佐賀県 多久市 多久町1970番地,33.256950,130.089737,施設,埋葬・信仰・宗教施設,神社
420000112500,42,西原大明神,にしのはるだいみようじん,西原大明神,佐賀県 多久市 多久町,33.258159,130.090860,施設,埋葬・信仰・宗教施設,神社
420000112600,42,天徳天神,てんとくてんじん,天徳天神,佐賀県 多久市 多久町,33.258196,130.086256,施設,埋葬・信仰・宗教施設,神社
420000112700,42,高麗権現,こうらいごんげん,高麗権現,佐賀県 多久市 多久町,33.263124,130.094752,施設,埋葬・信仰・宗教施設,神社
420000112800,42,多久聖廟,たくせいびよう,多久聖廟,佐賀県 多久市 多久町,33.259901,130.097865,施設,埋葬・信仰・宗教施設,墓所
420000113000,42,東原庠舎跡,とうげんしようしやあと,東原庠舎跡,佐賀県 多久市 多久町,33.258852,130.098654,施設,史跡・文化財・遺跡,史跡・文化財
420000113100,42,道祖神,さやんかみ,道祖神,佐賀県 多久市 多久町,33.258034,130.077419,施設,埋葬・信仰・宗教施設,祠
420000113300,42,茶園原遺跡,ちやえんばるいせき,茶園原遺跡,佐賀県 多久市 多久町,33.265933,130.098181,施設,史跡・文化財・遺跡,遺跡
420000113600,42,山崎経塚,やまさききようづか,山崎経塚,佐賀県 多久市 多久町,33.262227,130.091226,施設,埋葬・信仰・宗教施設,経塚
420000113900,42,綿打遺跡,わたうちいせき,綿打遺跡,佐賀県 多久市 西多久町大字板屋,33.268816,130.047930,施設,史跡・文化財・遺跡,遺跡
